dt,name,code,score
2022.02.11,강원랜드,'035250,4
2022.02.11,스튜디오드래곤,'253450,4
2022.02.11,KT&amp;G,'033780,4
2022.02.11,금호석유,'011780,4
2022.02.11,하나금융지주,'086790,4
2022.02.14,팬오션,'028670,4
2022.02.14,카카오,'035720,4
2022.02.14,JB금융지주,'175330,4
2022.02.14,카카오,'035720,4
2022.02.14,제이콘텐트리,'036420,4
2022.02.14,에코프로비엠,'247540,4
2022.02.14,JB금융지주,'175330,4
2022.02.14,삼성증권,'016360,4
2022.02.14,코리안리,'003690,4
2022.02.14,JB금융지주,'175330,4
2022.02.14,DGB금융지주,'139130,4
2022.02.14,BNK금융지주,'138930,4
2022.02.14,카카오,'035720,4
2022.02.14,에코프로비엠,'247540,4
2022.02.14,씨에스윈드,'112610,4
2022.02.14,삼성전자,'005930,4
2022.02.14,CJ프레시웨이,'051500,4
2022.02.14,엘앤에프,'066970,4
2022.02.14,에코프로비엠,'247540,4
2022.02.11,한온시스템,'018880,4
2022.02.11,휴젤,'145020,4
2022.02.11,강원랜드,'035250,4
2022.02.11,DGB금융지주,'139130,4
2022.02.11,CJ ENM,'035760,4
2022.02.11,BNK금융지주,'138930,4
2022.02.11,BGF리테일,'282330,4
2022.02.11,이마트,'139480,4
2022.02.17,일진하이솔루스,'271940,4
2022.02.17,현대로템,'064350,4
2022.02.17,두산퓨얼셀,'336260,4
2022.02.17,클리오,'237880,4
2022.02.17,연우,'115960,4
2022.02.17,코웨이,'021240,4
2022.02.17,한화솔루션,'009830,4
2022.02.16,F&amp;F,'383220,4
2022.02.16,LS,'006260,4
2022.02.16,녹십자,'006280,4
2022.02.16,엔씨소프트,'036570,4
2022.02.15,한세실업,'105630,4
2022.02.15,휠라홀딩스,'081660,4
2022.02.15,CJ제일제당,'097950,4
2022.02.15,키움증권,'039490,4
2022.02.15,LS,'006260,4
2022.02.15,CJ제일제당,'097950,4
2022.02.21,바이오플러스,'099430,4
2022.02.21,미래에셋생명,'085620,4
2022.02.21,LG전자,'066570,4
2022.02.18,한화생명,'088350,4
2022.02.18,자화전자,'033240,4
2022.02.18,HMM,'011200,4
2022.02.18,한화솔루션,'009830,4
2022.02.18,클리오,'237880,4
2022.02.18,파라다이스,'034230,4
2022.02.18,OCI,'010060,4
2022.02.18,S-Oil,'010950,4
2022.02.18,한화생명,'088350,3
2022.02.18,한화솔루션,'009830,3
2022.02.24,동양생명,'082640,4
2022.02.24,와이지엔터테인먼트,'122870,4
2022.02.24,CJ,'001040,4
2022.02.24,CJ ENM,'035760,4
2022.02.24,와이지엔터테인먼트,'122870,4
2022.02.24,SNT모티브,'064960,4
2022.02.24,LG전자,'066570,4
2022.02.23,현대해상,'001450,4
2022.02.23,삼성생명,'032830,4
2022.02.23,DB하이텍,'000990,4
2022.02.23,한국콜마,'161890,4
2022.02.23,하이브,'352820,3
2022.02.22,한국콜마,'161890,4
2022.02.22,DB손해보험,'005830,4
2022.02.22,삼성화재,'000810,4
2022.02.22,엠아이텍,'179290,4
2022.02.22,대한제강,'084010,4
2022.02.21,카카오게임즈,'293490,4
2022.02.21,컴투스홀딩스,'063080,4
2022.02.21,넷마블,'251270,4
2022.02.28,한국가스공사,'036460,4
2022.02.28,LS ELECTRIC,'010120,4
2022.02.28,코오롱인더,'120110,4
2022.02.28,한화에어로스페이스,'012450,4
2022.02.25,골프존,'215000,4
2022.02.25,골프존,'215000,4
2022.02.25,에스엠,'041510,3
2022.02.25,한국전력,'015760,3
2022.02.25,한국전력,'015760,4
2022.02.25,에스엠,'041510,4
2022.02.24,코스메카코리아,'241710,4
2022.03.04,SK이노베이션,'096770,4
2022.03.04,LX하우시스,'108670,4
2022.03.03,디오,'039840,4
2022.03.02,파크시스템스,'140860,4
2022.03.02,한화,'000880,4
2022.03.02,이오테크닉스,'039030,4
2022.03.02,POSCO,'005490,4
2022.03.02,기아,'000270,4
2022.02.28,한국가스공사,'036460,4
2022.02.28,코오롱인더,'120110,4
2022.03.14,셀트리온,'068270,4
2022.03.11,SKC,'011790,4
2022.03.11,대덕전자,'353200,4
2022.03.11,영원무역,'111770,4
2022.03.11,롯데정밀화학,'004000,4
2022.03.10,SK이노베이션,'096770,4
2022.03.10,대덕전자,'353200,4
2022.03.10,셀트리온헬스케어,'091990,4
2022.03.08,코스맥스,'192820,4
2022.03.08,코스맥스,'192820,4
2022.03.07,코오롱인더,'120110,4
2022.03.07,윈스,'136540,4
2022.03.07,TCC스틸,'002710,4
2022.03.17,롯데관광개발,'032350,4
2022.03.17,하나마이크론,'067310,4
2022.03.17,SK하이닉스,'000660,4
2022.03.17,삼성전기,'009150,4
2022.03.17,신세계,'004170,4
2022.03.17,에스에프에이,'056190,4
2022.03.16,현대위아,'011210,4
2022.03.16,하나투어,'039130,4
2022.03.16,모두투어,'080160,4
2022.03.16,강원랜드,'035250,4
2022.03.16,파라다이스,'034230,4
2022.03.16,GKL,'114090,4
2022.03.16,대덕전자,'353200,4
2022.03.16,코리아써키트,'007810,4
2022.03.14,에이피티씨,'089970,4
2022.03.14,SK이노베이션,'096770,4
2022.03.14,LG전자,'066570,4
2022.03.14,코오롱인더,'120110,4
2022.03.14,효성첨단소재,'298050,4
2022.03.14,리노공업,'058470,4
2022.03.14,테스,'095610,4
2022.03.23,NAVER,'035420,4
2022.03.23,덕산네오룩스,'213420,4
2022.03.23,엔씨소프트,'036570,4
2022.03.23,현대백화점,'069960,4
2022.03.23,롯데렌탈,'089860,4
2022.03.22,JYP Ent.,'035900,4
2022.03.22,삼성전기,'009150,4
2022.03.21,비에이치,'090460,4
2022.03.18,GKL,'114090,4
2022.03.18,원익IPS,'240810,4
2022.03.18,한글과컴퓨터,'030520,4
2022.03.18,티씨케이,'064760,4
2022.03.18,파크시스템스,'140860,4
2022.03.18,덕산테코피아,'317330,4
2022.03.18,파인테크닉스,'106240,4
2022.03.18,코윈테크,'282880,4
2022.03.18,PI첨단소재,'178920,4
2022.03.18,삼강엠앤티,'100090,4
2022.03.18,LG화학,'051910,4
2022.03.18,LG전자,'066570,4
2022.03.25,오리온,'271560,4
2022.03.24,현대모비스,'012330,4
2022.03.24,엔씨소프트,'036570,4
2022.03.24,S-Oil,'010950,4
2022.03.23,현대모비스,'012330,4
2022.03.23,삼성에스디에스,'018260,4
2022.03.31,POSCO홀딩스,'005490,4
2022.03.31,현대제철,'004020,4
2022.03.31,한화에어로스페이스,'012450,4
2022.03.31,솔브레인,'357780,4
2022.03.31,카카오뱅크,'323410,4
2022.03.30,동국제강,'001230,4
2022.03.30,삼성SDI,'006400,1
2022.03.30,세아베스틸,'001430,1
2022.03.30,POSCO홀딩스,'005490,4
2022.03.30,골프존,'215000,4
2022.03.30,만도,'204320,4
2022.03.30,현대제철,'004020,4
2022.03.29,LG생활건강,'051900,3
2022.03.29,아모레G,'002790,3
2022.03.29,아모레퍼시픽,'090430,4
2022.03.29,한국콜마,'161890,4
2022.03.29,SK,'034730,4
2022.03.29,삼성SDI,'006400,4
2022.03.28,롯데정밀화학,'004000,4
2022.03.28,삼성엔지니어링,'028050,4
2022.03.28,제일기획,'030000,4
2022.03.28,POSCO홀딩스,'005490,4
2022.03.28,SK,'034730,4
2022.03.28,솔루스첨단소재,'336370,4
2022.03.28,비에이치,'090460,4
2022.03.25,SKC,'011790,3
2022.04.01,SK바이오사이언스,'302440,4
2022.03.31,이노션,'214320,4
2022.03.31,바이오플러스,'099430,4
2022.04.07,아비코전자,'036010,4
2022.04.07,LG화학,'051910,4
2022.04.06,롯데케미칼,'011170,4
2022.04.06,SBS,'034120,4
2022.04.06,솔루엠,'248070,4
2022.04.06,대한항공,'003490,4
2022.04.06,두산퓨얼셀,'336260,4
2022.04.06,씨에스윈드,'112610,4
2022.04.06,기아,'000270,4
2022.04.06,아모레퍼시픽,'090430,4
2022.04.06,고려아연,'010130,4
2022.04.06,SKC,'011790,4
2022.04.06,롯데정밀화학,'004000,4
2022.04.05,골프존,'215000,4
2022.04.05,고려아연,'010130,4
2022.04.05,원익QnC,'074600,4
2022.04.05,풍산,'103140,4
2022.04.05,피엔에이치테크,'239890,4
2022.04.05,롯데케미칼,'011170,4
2022.04.04,제일기획,'030000,4
2022.04.04,웹케시,'053580,4
2022.04.04,JYP Ent.,'035900,4
2022.04.04,에스엠,'041510,4
2022.04.04,와이지엔터테인먼트,'122870,4
2022.04.04,하이브,'352820,4
2022.04.01,롯데케미칼,'011170,3
2022.04.01,한샘,'009240,4
2022.04.01,CJ프레시웨이,'051500,4
2022.04.01,롯데정밀화학,'004000,4
2022.04.08,스카이라이프,'053210,4
2022.04.08,삼성전자,'005930,4
2022.04.08,고려아연,'010130,4
2022.04.08,KT,'030200,4
2022.04.08,KT,'030200,4
2022.04.08,LG유플러스,'032640,4
2022.04.08,SK텔레콤,'017670,4
2022.04.08,코오롱인더,'120110,4
2022.04.08,LG전자,'066570,4
2022.04.08,LG에너지솔루션,'373220,4
2022.04.07,진에어,'272450,3
2022.04.07,제주항공,'089590,4
2022.04.07,이노션,'214320,4
2022.04.07,고려아연,'010130,4
2022.04.14,현대차,'005380,4
2022.04.14,포스코인터내셔널,'047050,4
2022.04.13,CJ ENM,'035760,4
2022.04.13,스튜디오드래곤,'253450,4
2022.04.12,DB하이텍,'000990,4
2022.04.12,GS건설,'006360,4
2022.04.12,DL이앤씨,'375500,4
2022.04.12,대우건설,'047040,4
2022.04.12,삼성엔지니어링,'028050,4
2022.04.12,현대건설,'000720,4
2022.04.12,LS,'006260,4
2022.04.12,제일기획,'030000,4
2022.04.12,이노션,'214320,4
2022.04.12,인크로스,'216050,4
2022.04.12,효성화학,'298000,4
2022.04.12,롯데케미칼,'011170,4
2022.04.12,LX세미콘,'108320,4
2022.04.12,삼성바이오로직스,'207940,4
2022.04.11,SK텔레콤,'017670,4
2022.04.11,LG유플러스,'032640,4
2022.04.11,하나머티리얼즈,'166090,4
2022.04.11,이수페타시스,'007660,4
2022.04.11,CJ ENM,'035760,4
2022.04.11,이수페타시스,'007660,4
2022.04.11,엔씨소프트,'036570,4
2022.04.11,녹십자,'006280,4
2022.04.18,한샘,'009240,4
2022.04.18,NAVER,'035420,4
2022.04.18,펄어비스,'263750,4
2022.04.18,한미약품,'128940,4
2022.04.18,대웅제약,'069620,4
2022.04.15,SK텔레콤,'017670,4
2022.04.15,서진시스템,'178320,4
2022.04.15,LS전선아시아,'229640,4
2022.04.22,코스맥스,'192820,4
2022.04.22,솔루스첨단소재,'336370,4
2022.04.21,효성첨단소재,'298050,4
2022.04.20,오리온,'271560,4
2022.04.20,에코프로비엠,'247540,4
2022.04.20,한국조선해양,'009540,4
2022.04.20,삼화콘덴서,'001820,4
2022.04.20,에코프로비엠,'247540,4
2022.04.20,오리온,'271560,4
2022.04.20,LG에너지솔루션,'373220,4
2022.04.20,BNK금융지주,'138930,4
2022.04.19,한국가스공사,'036460,4
2022.04.19,스튜디오드래곤,'253450,4
2022.04.19,GKL,'114090,4
2022.04.19,우리금융지주,'316140,4
2022.04.19,강원랜드,'035250,4
2022.04.19,롯데관광개발,'032350,4
2022.04.18,코웨이,'021240,4
2022.04.26,삼성카드,'029780,4
2022.04.26,기아,'000270,4
2022.04.26,기업은행,'024110,4
2022.04.26,포스코케미칼,'003670,4
2022.04.26,기아,'000270,4
2022.04.26,기업은행,'024110,4
2022.04.26,POSCO홀딩스,'005490,4
2022.04.26,현대차,'005380,4
2022.04.25,현대모비스,'012330,4
2022.04.25,NH투자증권,'005940,4
2022.04.25,신한지주,'055550,4
2022.04.25,우리금융지주,'316140,4
2022.04.25,CJ대한통운,'000120,4
2022.04.25,하나금융지주,'086790,4
2022.04.25,SK하이닉스,'000660,4
2022.04.25,현대건설,'000720,4
2022.04.25,롯데케미칼,'011170,4
2022.04.25,KB금융,'105560,4
2022.04.22,롯데관광개발,'032350,4
2022.04.22,콘텐트리중앙,'036420,4
2022.04.22,NAVER,'035420,4
2022.04.22,NH투자증권,'005940,4
2022.04.22,솔루스첨단소재,'336370,4
2022.04.22,LS ELECTRIC,'010120,4
2022.04.22,티씨케이,'064760,4
2022.04.22,SK바이오팜,'326030,4
2022.04.22,한국콜마,'161890,4
2022.04.28,GS건설,'006360,4
2022.04.28,LG화학,'051910,4
2022.04.28,동아에스티,'170900,4
2022.04.28,효성화학,'298000,4
2022.04.28,LG이노텍,'011070,4
2022.04.28,롯데정밀화학,'004000,4
2022.04.28,삼성바이오로직스,'207940,4
2022.04.28,한미약품,'128940,4
2022.04.28,삼성전기,'009150,4
2022.04.28,삼성물산,'028260,4
2022.04.28,두산퓨얼셀,'336260,4
2022.04.28,SK하이닉스,'000660,4
2022.04.28,LG디스플레이,'034220,4
2022.04.27,SGC에너지,'005090,4
2022.04.27,JB금융지주,'175330,4
2022.04.27,대한유화,'006650,3
2022.04.27,디어유,'376300,4
2022.04.27,현대제철,'004020,4
2022.04.27,삼성엔지니어링,'028050,4
2022.04.27,대한유화,'006650,4
2022.04.26,PI첨단소재,'178920,4
2022.04.26,펄어비스,'263750,4
2022.04.26,하이브,'352820,4
2022.04.26,와이지엔터테인먼트,'122870,4
2022.04.26,포스코인터내셔널,'047050,4
2022.04.29,한화솔루션,'009830,4
2022.04.29,LG전자,'066570,4
2022.04.29,제일기획,'030000,4
2022.04.29,기아,'000270,4
2022.04.29,삼성전자,'005930,4
2022.04.29,삼성에스디에스,'018260,4
2022.04.29,고려아연,'010130,4
2022.04.29,LX하우시스,'108670,4
2022.04.29,BNK금융지주,'138930,4
2022.04.29,풍산,'103140,4
2022.04.29,아모레G,'002790,4
2022.04.29,삼성SDI,'006400,4
2022.04.28,코퍼스코리아,'322780,4
2022.05.04,두산,'000150,4
2022.05.04,에코프로비엠,'247540,4
2022.05.04,원익QnC,'074600,4
2022.05.04,코오롱인더,'120110,4
2022.05.04,하나투어,'039130,4
2022.05.04,하이브,'352820,4
2022.05.04,코오롱인더,'120110,4
2022.05.04,카카오게임즈,'293490,4
2022.05.03,롯데칠성,'005300,4
2022.05.03,DL이앤씨,'375500,4
2022.05.03,메리츠증권,'008560,3
2022.05.03,롯데칠성,'005300,4
2022.05.03,LG화학,'051910,4
2022.05.03,DL,'000210,4
2022.05.02,호텔신라,'008770,4
2022.05.02,효성티앤씨,'298020,4
2022.05.02,SK이노베이션,'096770,4
2022.05.02,한화에어로스페이스,'012450,4
2022.05.02,골프존,'215000,4
2022.05.02,만도,'204320,4
2022.05.02,현대글로비스,'086280,4
2022.05.02,한샘,'009240,4
2022.05.02,아프리카TV,'067160,4
2022.05.02,롯데정보통신,'286940,4
2022.05.02,동국제강,'001230,4
2022.05.02,종근당,'185750,4
2022.04.29,비에이치,'090460,4
2022.04.29,SNT모티브,'064960,4
2022.04.29,효성첨단소재,'298050,4
2022.05.09,한국금융지주,'071050,4
2022.05.09,카카오,'035720,4
2022.05.09,NEW,'160550,4
2022.05.06,금호석유,'011780,4
2022.05.06,한국금융지주,'071050,4
2022.05.06,카카오,'035720,4
2022.05.06,아비코전자,'036010,4
2022.05.06,OCI,'010060,4
2022.05.06,대한항공,'003490,4
2022.05.06,한국금융지주,'071050,4
2022.05.06,GS리테일,'007070,3
2022.05.06,금호석유,'011780,4
2022.05.06,카카오뱅크,'323410,4
2022.05.04,에코프로비엠,'247540,4
2022.05.04,카카오게임즈,'293490,4
2022.05.04,카카오페이,'377300,3
2022.05.04,카카오뱅크,'323410,3
2022.05.12,스튜디오드래곤,'253450,4
2022.05.12,와이지엔터테인먼트,'122870,4
2022.05.12,CJ프레시웨이,'051500,4
2022.05.12,씨에스윈드,'112610,4
2022.05.12,LG생활건강,'051900,4
2022.05.11,대덕전자,'353200,4
2022.05.11,이노션,'214320,4
2022.05.11,SK가스,'018670,4
2022.05.11,엠씨넥스,'097520,4
2022.05.11,쌍용C&amp;E,'003410,4
2022.05.11,SK텔레콤,'017670,4
2022.05.11,키움증권,'039490,3
2022.05.11,씨에스윈드,'112610,4
2022.05.11,CJ대한통운,'000120,4
2022.05.11,인크로스,'216050,4
2022.05.11,현대백화점,'069960,4
2022.05.11,SKC,'011790,4
2022.05.10,SK이노베이션,'096770,4
2022.05.10,에이피티씨,'089970,4
2022.05.10,BGF리테일,'282330,4
2022.05.10,한섬,'020000,4
2022.05.10,DL,'000210,4
2022.05.10,한화솔루션,'009830,4
2022.05.10,CJ제일제당,'097950,4
2022.05.10,롯데렌탈,'089860,4
2022.05.10,이노션,'214320,4
2022.05.09,LG에너지솔루션,'373220,4
2022.05.09,하이트진로,'000080,4
2022.05.13,덕산네오룩스,'213420,4
2022.05.12,디오,'039840,4
2022.05.12,LX하우시스,'108670,4
2022.05.12,TCC스틸,'002710,5
2022.05.12,코스맥스,'192820,4
2022.05.12,키움증권,'039490,4
2022.05.12,쌍용C&amp;E,'003410,4
2022.05.12,신세계,'004170,4
2022.05.12,동양생명,'082640,4
2022.05.12,SK이노베이션,'096770,4
2022.05.12,윈스,'136540,4
2022.05.12,코오롱인더,'120110,4
2022.05.12,GKL,'114090,3
2022.05.12,S-Oil,'010950,4
2022.05.12,한국가스공사,'036460,4
2022.05.12,강원랜드,'035250,4
2022.05.16,미래에셋생명,'085620,4
2022.05.16,삼성생명,'032830,4
2022.05.16,엔씨소프트,'036570,4
2022.05.16,코리안리,'003690,4
2022.05.16,코웨이,'021240,4
2022.05.16,한화손해보험,'000370,4
2022.05.16,한국전력,'015760,2
2022.05.16,셀트리온헬스케어,'091990,4
2022.05.16,대덕전자,'353200,4
2022.05.16,펄어비스,'263750,4
2022.05.13,롯데칠성,'005300,4
2022.05.13,대상,'001680,4
2022.05.13,농심,'004370,4
2022.05.13,SPC삼립,'005610,4
2022.05.13,CJ제일제당,'097950,4
2022.05.13,삼성화재,'000810,4
2022.05.13,삼성증권,'016360,4
2022.05.13,와이지엔터테인먼트,'122870,4
2022.05.13,이마트,'139480,4
2022.05.13,천보,'278280,4
2022.05.13,크래프톤,'259960,4
2022.05.13,현대해상,'001450,4
2022.05.13,미래에셋증권,'006800,4
2022.05.13,LG,'003550,4
2022.05.13,DB손해보험,'005830,4
2022.05.13,파라다이스,'034230,4
2022.05.13,신세계인터내셔날,'031430,4
2022.05.13,KT,'030200,4
2022.05.13,KT&amp;G,'033780,4
2022.05.18,에스엠,'041510,3
2022.05.18,엘앤에프,'066970,4
2022.05.18,영원무역,'111770,4
2022.05.18,한세실업,'105630,4
2022.05.18,코스맥스,'192820,3
2022.05.18,롯데정밀화학,'004000,4
2022.05.18,코오롱인더,'120110,4
2022.05.17,한국금융지주,'071050,4
2022.05.17,롯데지주,'004990,4
2022.05.17,SK,'034730,4
2022.05.17,JYP Ent.,'035900,4
2022.05.17,LG이노텍,'011070,4
2022.05.17,LS,'006260,4
2022.05.17,이수화학,'005950,4
2022.05.17,한국콜마,'161890,4
2022.05.17,파인테크닉스,'106240,4
2022.05.17,덕산테코피아,'317330,4
2022.05.16,현대미포조선,'010620,4
2022.05.16,SBS,'034120,4
2022.05.16,명신산업,'009900,4
2022.05.16,콘텐트리중앙,'036420,4
2022.05.16,제일기획,'030000,4
2022.05.16,한솔케미칼,'014680,4
2022.05.16,넷마블,'251270,4
2022.05.16,GS건설,'006360,4
2022.05.16,POSCO홀딩스,'005490,4
2022.05.16,현대건설,'000720,4
2022.05.16,현대제철,'004020,4
2022.05.16,LG유플러스,'032640,4
2022.05.20,LG화학,'051910,4
2022.05.19,와이지엔터테인먼트,'122870,4
2022.05.19,엔씨소프트,'036570,4
2022.05.19,이마트,'139480,4
2022.05.19,크래프톤,'259960,4
2022.05.19,SK디앤디,'210980,4
2022.05.19,비에이치,'090460,4
2022.05.18,대신증권,'003540,4
2022.05.18,KH바텍,'060720,4
2022.05.18,SFA반도체,'036540,4
2022.05.18,SK네트웍스,'001740,4
2022.05.18,CJ,'001040,4
2022.05.18,오리온,'271560,4
2022.05.18,이수페타시스,'007660,4
2022.05.18,넥센타이어,'002350,3
2022.05.26,신세계인터내셔날,'031430,4
2022.05.26,현대차,'005380,4
2022.05.26,이수페타시스,'007660,4
2022.05.26,LG에너지솔루션,'373220,4
2022.05.26,SKC,'011790,4
2022.05.26,솔브레인,'357780,4
2022.05.25,DB하이텍,'000990,4
2022.05.25,SK,'034730,4
2022.05.24,롯데관광개발,'032350,4
2022.05.20,CJ ENM,'035760,4
2022.05.20,한국앤컴퍼니,'000240,4
2022.05.20,호텔신라,'008770,4
2022.05.20,종근당,'185750,4
2022.05.20,유한양행,'000100,4
2022.05.20,삼성엔지니어링,'028050,4
2022.05.20,대웅제약,'069620,4
2022.05.20,DB하이텍,'000990,4
2022.05.20,TKG휴켐스,'069260,4
2022.05.20,골프존,'215000,4
2022.05.20,LS,'006260,4
2022.05.20,파라다이스,'034230,4
2022.05.20,하나투어,'039130,4
2022.05.20,LG에너지솔루션,'373220,4
2022.06.03,코스맥스,'192820,3
2022.06.03,엔씨소프트,'036570,4
2022.06.03,대한해운,'005880,4
2022.06.03,SK,'034730,4
2022.06.03,SFA반도체,'036540,4
2022.06.03,LS,'006260,4
2022.06.03,KH바텍,'060720,4
2022.06.03,CJ,'001040,4
2022.06.03,SK이노베이션,'096770,4
2022.06.02,POSCO홀딩스,'005490,4
2022.06.02,강원랜드,'035250,4
2022.06.02,SK텔레콤,'017670,4
2022.05.31,이마트,'139480,4
2022.05.31,신세계,'004170,4
2022.05.31,LIG넥스원,'079550,4
2022.05.31,LG,'003550,4
2022.05.31,CJ대한통운,'000120,4
2022.05.31,효성티앤씨,'298020,4
2022.05.30,KB금융,'105560,4
2022.05.30,효성첨단소재,'298050,4
2022.05.30,디어유,'376300,4
2022.05.30,티씨케이,'064760,4
2022.05.30,원익IPS,'240810,4
2022.05.30,리노공업,'058470,4
2022.05.30,테스,'095610,4
2022.05.27,롯데정밀화학,'004000,4
2022.06.16,SKC,'011790,4
2022.06.15,오리온,'271560,4
2022.06.15,고려아연,'010130,4
2022.06.15,에코프로비엠,'247540,4
2022.06.15,심텍,'222800,4
2022.06.15,오리온,'271560,4
2022.06.15,코오롱인더,'120110,4
2022.06.15,한화솔루션,'009830,4
2022.06.14,이수페타시스,'007660,4
2022.06.14,대덕전자,'353200,4
2022.06.14,티씨케이,'064760,4
2022.06.13,JB금융지주,'175330,4
2022.06.13,티씨케이,'064760,4
2022.06.10,현대백화점,'069960,4
2022.06.10,하이트진로,'000080,4
2022.06.10,DL,'000210,4
2022.06.09,솔브레인,'357780,4
2022.06.08,삼성전기,'009150,4
2022.06.08,에스디바이오센서,'137310,4
2022.06.08,롯데정밀화학,'004000,4
2022.06.07,SK이노베이션,'096770,4
2022.06.03,한세실업,'105630,4
2022.06.03,엘앤에프,'066970,4
2022.06.28,한국전력,'015760,2
2022.06.28,CJ제일제당,'097950,4
2022.06.27,LG이노텍,'011070,4
2022.06.24,S-Oil,'010950,4
2022.06.24,디어유,'376300,4
2022.06.23,하이브,'352820,4
2022.06.22,클리오,'237880,4
2022.06.22,LG전자,'066570,4
2022.06.21,펄어비스,'263750,4
2022.06.21,S-Oil,'010950,4
2022.06.20,삼성SDI,'006400,4
2022.06.20,삼성전기,'009150,4
2022.06.17,하이브,'352820,4
2022.06.17,와이지엔터테인먼트,'122870,4
2022.06.17,에스엠,'041510,4
2022.06.17,JYP Ent.,'035900,4
2022.06.16,SPC삼립,'005610,4
2022.07.07,한국콜마,'161890,4
2022.07.07,크래프톤,'259960,4
2022.07.06,강원랜드,'035250,4
2022.07.06,덕산네오룩스,'213420,4
2022.07.06,티씨케이,'064760,4
2022.07.05,이마트,'139480,4
2022.07.05,신세계,'004170,4
2022.07.05,삼성에스디에스,'018260,4
2022.07.05,롯데쇼핑,'023530,4
2022.07.05,제일기획,'030000,4
2022.07.05,이노션,'214320,4
2022.07.05,LS ELECTRIC,'010120,4
2022.07.05,LG화학,'051910,4
2022.07.05,원익IPS,'240810,4
2022.07.04,더블유게임즈,'192080,4
2022.07.04,제일기획,'030000,4
2022.07.04,SK하이닉스,'000660,4
2022.07.01,하이브,'352820,4
2022.07.01,코오롱인더,'120110,4
2022.06.30,BGF리테일,'282330,4
2022.06.30,아모레퍼시픽,'090430,4
2022.06.30,LG생활건강,'051900,4
2022.06.29,비에이치,'090460,4
2022.06.29,LS전선아시아,'229640,4
2022.07.14,팬오션,'028670,4
2022.07.14,제주항공,'089590,4
2022.07.14,CJ대한통운,'000120,4
2022.07.13,LG유플러스,'032640,4
2022.07.13,LG생활건강,'051900,4
2022.07.13,제이시스메디칼,'287410,4
2022.07.13,SK텔레콤,'017670,4
2022.07.13,CJ ENM,'035760,4
2022.07.13,한솔케미칼,'014680,4
2022.07.12,한화에어로스페이스,'012450,4
2022.07.12,삼성바이오로직스,'207940,4
2022.07.11,만도,'204320,4
2022.07.11,GS건설,'006360,4
2022.07.11,LG화학,'051910,4
2022.07.11,와이지엔터테인먼트,'122870,4
2022.07.11,스튜디오드래곤,'253450,4
2022.07.11,에스엠,'041510,4
2022.07.08,포스코인터내셔널,'047050,4
2022.07.08,GKL,'114090,4
2022.07.08,LG전자,'066570,4
2022.07.08,삼성전자,'005930,4
2022.07.07,LG에너지솔루션,'373220,4
2022.07.07,NAVER,'035420,4
2022.07.07,TKG휴켐스,'069260,4
2022.07.07,동국제강,'001230,4
2022.07.07,세아베스틸지주,'001430,4
2022.07.07,삼성전기,'009150,4
2022.07.20,인크로스,'216050,4
2022.07.20,인크로스,'216050,4
2022.07.20,디어유,'376300,4
2022.07.20,동아에스티,'170900,4
2022.07.20,우리금융지주,'316140,4
2022.07.19,화승엔터프라이즈,'241590,4
2022.07.19,한세실업,'105630,4
2022.07.19,골프존,'215000,4
2022.07.19,나노신소재,'121600,4
2022.07.19,원익IPS,'240810,4
2022.07.19,원익QnC,'074600,4
2022.07.18,코스맥스,'192820,4
2022.07.18,한국콜마,'161890,4
2022.07.18,신세계인터내셔날,'031430,4
2022.07.18,한섬,'020000,4
2022.07.18,휠라홀딩스,'081660,4
2022.07.18,KT,'030200,4
2022.07.18,LG유플러스,'032640,4
2022.07.18,SK텔레콤,'017670,4
2022.07.18,클리오,'237880,4
2022.07.18,대덕전자,'353200,4
2022.07.18,녹십자,'006280,4
2022.07.18,유한양행,'000100,4
2022.07.18,종근당,'185750,4
2022.07.18,리노공업,'058470,4
2022.07.15,SK이노베이션,'096770,4
2022.07.15,CJ ENM,'035760,4
2022.07.14,한국콜마,'161890,4
2022.07.14,코스맥스,'192820,4
2022.07.14,아모레G,'002790,3
2022.07.26,솔브레인,'357780,4
2022.07.26,비에이치,'090460,4
2022.07.26,NH투자증권,'005940,4
2022.07.26,삼성카드,'029780,4
2022.07.26,PI첨단소재,'178920,4
2022.07.25,기업은행,'024110,4
2022.07.25,현대모비스,'012330,4
2022.07.25,기아,'000270,4
2022.07.25,LG화학,'051910,4
2022.07.25,JYP Ent.,'035900,4
2022.07.25,셀트리온헬스케어,'091990,4
2022.07.25,KB금융,'105560,4
2022.07.25,신한지주,'055550,4
2022.07.22,현대차,'005380,4
2022.07.22,포스코케미칼,'003670,4
2022.07.22,현대차,'005380,4
2022.07.22,쌍용C&amp;E,'003410,4
2022.07.22,KB금융,'105560,4
2022.07.22,파라다이스,'034230,4
2022.07.22,POSCO홀딩스,'005490,4
2022.07.22,포스코인터내셔널,'047050,4
2022.07.21,씨에스윈드,'112610,4
2022.07.21,솔루스첨단소재,'336370,4
2022.07.20,한미약품,'128940,4
2022.07.20,유한양행,'000100,4
2022.07.20,오리온,'271560,4
2022.07.20,삼성바이오로직스,'207940,4
2022.07.20,코스맥스,'192820,4
2022.07.29,삼성전자,'005930,4
2022.07.29,S-Oil,'010950,4
2022.07.29,SK바이오사이언스,'302440,4
2022.07.29,LS ELECTRIC,'010120,4
2022.07.29,제일기획,'030000,4
2022.07.29,풍산,'103140,4
